# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 3.040000e+03 0.000000e+00 3.118974e+03 0.000000e+00 6.974238e+02 0.000000e+00 3.200000e+03 0.000000e+00 7.155418e+02 0.000000e+00 1.600000e+02 0.000000e+00
3.357503e-04 8.288277e-02 9.147381e-03 5.882748e-02 4.458742e-03 -9.631008e-02 2.503404e-02 5.581017e-02 4.012800e-03 -8.990115e-03 1.214803e-02 3.838262e-01 7.249606e-02
1.343001e-03 1.699035e-01 4.757946e-02 9.210059e-02 1.709247e-02 -2.978729e-01 1.543714e-01 7.789317e-02 1.096171e-02 -4.526663e-02 3.804629e-02 1.071073e+00 5.033762e-01
3.021753e-03 1.985279e-01 2.183814e-02 1.022898e-01 9.130179e-03 -3.528968e-01 6.571614e-02 7.958702e-02 5.912705e-03 -8.337567e-02 1.459746e-02 1.163467e+00 2.423173e-01
5.372005e-03 1.404390e-01 1.806293e-02 7.700361e-02 1.061004e-02 -1.939120e-01 2.965634e-02 6.863559e-02 6.991045e-03 -3.135961e-02 1.883715e-02 7.133214e-01 6.509788e-02
8.393758e-03 2.235512e-01 2.843236e-02 1.109528e-01 1.285795e-02 -3.020964e-01 6.673471e-02 9.073042e-02 6.383245e-03 -6.186179e-02 2.191894e-02 1.014868e+00 2.422337e-01
1.208701e-02 1.833767e-01 2.499131e-02 8.248539e-02 2.047563e-02 -1.941587e-01 8.916165e-03 7.955939e-02 1.530189e-02 -3.888760e-03 1.481323e-02 8.908856e-01 6.382363e-02
1.645176e-02 1.871080e-01 1.781792e-02 7.998785e-02 8.873241e-03 -2.068538e-01 2.333820e-02 8.145727e-02 9.274959e-03 -4.799952e-02 1.113875e-02 7.656424e-01 8.685808e-02
3.357503e-04 1.156516e-01 1.427469e-02 8.065260e-02 4.230213e-03 -1.346244e-01 5.752772e-02 7.510992e-02 4.342495e-03 -1.092380e-02 6.488596e-03 5.407219e-01 2.389169e-01
6.715006e-04 1.205343e-01 1.256393e-02 8.157144e-02 1.234919e-02 -1.498255e-01 3.171447e-02 8.260228e-02 9.445952e-03 1.690287e-02 2.538539e-02 7.378021e-01 1.855522e-01
