algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na72-Cl72-3-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073207,0.0021961932650073207,0.004392386530014641,89,0.1249310659180914,1,,,0.06346156874018924,0.013663424293946841,-0.045818398766590614,0.6777876862189423,0.39319058814491953,0.7908536279095593,-0.024586334904886018,0.9029850984975284,0.06346156874018924,-0.02273700049848674,1.1275112452091702
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na88-Cl88-3-allSk.dat,0,main,32640,88,88,176,0.9946367625548513,0.002681618722574354,0.002681618722574354,0.005363237445148708,89,0.13295723741766377,1,,,0.06339507765593416,0.011278873451089896,-0.044209937257199315,0.8283190468934831,0.6145315198521961,0.7788995458415883,-0.025784031606718445,1.1788487135317074,0.06339507765593416,-0.023285778528986854,1.4181408162197318
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na104-Cl104-3-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962008,0.0031660983925962008,0.0063321967851924016,89,0.1204277470699247,1,,,0.06421296225782157,0.012151630643013668,-0.04091313132746269,0.6976335353552587,0.38209076816256005,0.6451127012991082,-0.022158262784744705,0.9254365226897661,0.06421296225782157,-0.02033745217107543,1.0534638864897437
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na120-Cl120-3-allSk.dat,0,main,32640,120,120,240,0.9927007299270073,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,89,0.11811519039197485,1,,,0.06329507286480045,0.01127528580904849,-0.046042351834824614,0.6259842046236391,0.49500584782713325,0.6531068581714773,-0.028407281190857867,0.9184906746607707,0.06329507286480045,-0.024584028148786734,1.1345513792246915
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na136-Cl136-3-allSk.dat,0,main,32640,136,136,272,0.9917355371900827,0.004132231404958678,0.004132231404958678,0.008264462809917356,89,0.1428964838162605,1,,,0.06485966776323306,0.00850138316923445,-0.055638974139243125,0.6676221260231252,0.48728691274173475,0.763832945972684,-0.041988286528425955,1.0416283711417413,0.06485966776323306,-0.0333313102236909,1.2030144487396393
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na160-Cl160-3-allSk.dat,0,main,32640,160,160,320,0.9902912621359223,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,89,0.11465621417589913,1,,,0.06415702096892258,0.010708401236153409,-0.05225079000841991,0.6239341945723555,0.46167557260249176,0.665161800662607,-0.033335173357371614,0.9507133786374397,0.06415702096892258,-0.029374904807557535,1.106223570219973
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na176-Cl176-3-allSk.dat,0,main,32640,176,176,352,0.9893307468477207,0.00533462657613967,0.00533462657613967,0.01066925315227934,89,0.14310738715408106,1,,,0.06335220187491633,0.009072197354678487,-0.04817469315611684,0.778894583891618,0.7641358781146752,0.6698506119707545,-0.035005812462764414,1.207573886821253,0.06335220187491633,-0.027649639942515566,1.4885084760458613
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na192-Cl192-3-allSk.dat,0,main,32640,192,192,384,0.9883720930232558,0.005813953488372093,0.005813953488372093,0.011627906976744186,89,0.13271272982293814,1,,,0.06281957836180424,0.008119200870583005,-0.0538719290747572,0.6099721675774877,0.4923922958234852,0.6495128765198843,-0.04169688722378685,0.9746631582738363,0.06281957836180424,-0.03235206437095659,1.1221348178721713
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na224-Cl224-3-allSk.dat,0,Sk_files_more,32640,224,224,448,0.9864603481624759,0.006769825918762089,0.006769825918762089,0.013539651837524178,89,0.1176615548562592,1,,,0.06397283232789103,0.008434473315569778,-0.05304157658153104,0.5589010839252223,0.40242786046913426,0.5732767277749405,-0.03642480141335152,0.8357455578803258,0.06397283232789103,-0.0315419852084498,0.9685167663192157
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na240-Cl240-3-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.007246376811594203,0.007246376811594203,0.014492753623188406,89,0.11586126457315084,1,,,0.06321990856789672,0.007356443751763704,-0.04746658452794498,0.5453547935025737,0.3030339376043267,0.5093953790276649,-0.03094429752841225,0.7806236573465083,0.06321990856789672,-0.028362152537184833,0.8304090238694459
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na256-Cl256-3-allSk.dat,0,Sk_files_more,32640,256,256,512,0.9845559845559846,0.007722007722007722,0.007722007722007722,0.015444015444015444,89,0.12612111054235794,1,,,0.06474685838147581,0.007216267528426288,-0.059386371649751836,0.5772270395848934,0.5632204807072643,0.62124770901838,-0.049081896368461525,0.9624046518576779,0.06474685838147581,-0.036889834399397546,1.1624578550089009
