algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na72-Cl72-2-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073207,0.0021961932650073207,0.004392386530014641,89,0.9604350900598801,1,,,0.06257481682406921,0.012896919077474362,-0.039607099025645465,0.7909950576075299,0.17562880758753383,0.7310786702449554,-0.02026908715486876,0.9438534226268798,0.06274150383134387,-0.01888694936806473,0.9366656715137764
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na88-Cl88-2-allSk.dat,0,main,32640,88,88,176,0.9946367625548513,0.002681618722574354,0.002681618722574354,0.005363237445148708,89,0.9694871211116642,1,,,0.06454743446794607,0.010824878615100073,-0.04780161777598052,0.7895952304184274,0.22132860305381763,0.7837647993535231,-0.02314671522367996,0.998412498824602,0.06475871356203347,-0.026146503006824733,1.008008617939793
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na104-Cl104-2-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962008,0.0031660983925962008,0.0063321967851924016,89,0.9362148513346046,1,,,0.06267220361761397,0.004885619659699122,-0.043298811779727546,0.7575661087228431,0.2081150074845603,0.6826387881553059,-0.025192340158069218,0.930766532282514,0.06298205392965477,-0.027162228635093752,0.9282174559236349
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na120-Cl120-2-allSk.dat,0,main,32640,120,120,240,0.9927007299270073,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,89,0.9424245523378875,1,,,0.06337498587843793,0.0046048482096535575,-0.0497394545335464,0.7486422905783269,0.2561119097218555,0.7806719430920793,-0.031366674179854705,1.0214627107146788,0.06363970891782553,-0.03191498619780986,1.0207690265570586
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na136-Cl136-2-allSk.dat,0,main,32640,136,136,272,0.9917355371900827,0.004132231404958678,0.004132231404958678,0.008264462809917356,89,0.9454962318816387,1,,,0.06447514394982613,0.01221864924533404,-0.04782811626427049,0.6730629037162862,0.21273961368936556,0.6970757740377508,-0.026915475606887517,0.8867908300922297,0.06467255428670204,-0.025179695603528684,0.897808952566384
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na160-Cl160-2-allSk.dat,0,main,32640,160,160,320,0.9902912621359223,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,89,0.9202289994714425,1,,,0.06350066133832517,0.004799416921907924,-0.04836015203201451,0.6857396886995578,0.2624321007897272,0.6731390147297978,-0.02932364686862704,0.9464426332188833,0.06411774924680848,-0.0308020911898273,0.941871452504405
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na176-Cl176-2-allSk.dat,0,main,32640,176,176,352,0.9893307468477207,0.00533462657613967,0.00533462657613967,0.01066925315227934,89,0.9125735784457171,1,,,0.06232667229981115,0.0072711982962586534,-0.045727634927529445,0.746962704060498,0.236591799282257,0.6147974059351847,-0.023857686951189824,0.9212822348142344,0.06285990378397775,-0.02719280712224233,0.9174718542800984
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na192-Cl192-2-allSk.dat,0,main,32640,192,192,384,0.9883720930232558,0.005813953488372093,0.005813953488372093,0.011627906976744186,89,0.906028998197254,1,,,0.06271394956004211,0.0051260367206726444,-0.05490627575517084,0.6747430582239311,0.22935990280795707,0.6810329448604393,-0.031498905053857995,0.9234750747932298,0.06308372939590079,-0.03519994459038095,0.9072479043501422
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na224-Cl224-2-allSk.dat,0,Sk_files_more,32640,224,224,448,0.9864603481624759,0.006769825918762089,0.006769825918762089,0.013539651837524178,89,0.8740265766090727,1,,,0.06234499727522891,-0.0011284456753276302,-0.04940690718715262,0.6401138776744608,0.2664137519863473,0.6123474486336479,-0.03233193815822616,0.8842987419561374,0.06330454130769086,-0.03573389069871479,0.8926444151404017
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na240-Cl240-2-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.007246376811594203,0.007246376811594203,0.014492753623188406,89,0.9195307810509095,1,,,0.06483367275605262,-0.004914526657547483,-0.05976393162230701,0.5403700820462689,0.23603248181169248,0.6193992210975333,-0.045330861761923275,0.8080335112774129,0.06551382775821282,-0.04573457644637632,0.8159171333835936
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na256-Cl256-2-allSk.dat,0,Sk_files_more,32640,256,256,512,0.9845559845559846,0.007722007722007722,0.007722007722007722,0.015444015444015444,89,0.9085999058100513,1,,,0.06357787761600123,-0.008618207272283355,-0.06026581793284887,0.7222713520489326,0.3798865069595551,0.7159625199504466,-0.04714165585337622,1.1153337599681654,0.0643155081215693,-0.04870836133797406,1.0990034429592448
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na288-Cl288-2-allSk.dat,0,main,32640,288,288,576,0.9826589595375722,0.008670520231213872,0.008670520231213872,0.017341040462427744,89,0.9080478244385688,1,,,0.0632827695740131,-0.00825867843579938,-0.05673376646728331,0.652383499074526,0.3255596095928045,0.6162913419704231,-0.04586267038330579,0.9717675837700691,0.06434265050179158,-0.04595659851686284,0.959897030115279
