algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na72-Cl72-3-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073207,0.0021961932650073207,0.004392386530014641,89,0.9715243256432159,1,,,0.06343195924541589,0.01011505172243079,-0.044175059521881395,0.6703571456323384,0.14661193136551112,0.7971219436960084,-0.022789765285151586,0.8733956120604353,0.06352411703513426,-0.024084062482258223,0.8803514760296846
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na88-Cl88-3-allSk.dat,0,main,32640,88,88,176,0.9946367625548513,0.002681618722574354,0.002681618722574354,0.005363237445148708,89,0.9475886291021796,1,,,0.06295932017957798,0.01040185675735345,-0.04237124207276155,0.8270121909362844,0.2941672189084176,0.8016987123306794,-0.023652456261058767,1.1635244283799897,0.06319713500803283,-0.022605769146890702,1.1085226705418996
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na104-Cl104-3-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962008,0.0031660983925962008,0.0063321967851924016,89,0.9415383283928083,1,,,0.06428004734030715,0.011670554040295144,-0.038568562658087724,0.6908986879905359,0.2191605701678914,0.6596855183837121,-0.018199549461344378,0.9202116439016983,0.0646265299223051,-0.01901976429405533,0.8944526733550153
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na120-Cl120-3-allSk.dat,0,main,32640,120,120,240,0.9927007299270073,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,89,0.9346917366998158,1,,,0.0630829733937096,0.007420599151386169,-0.044592300623930846,0.652865284932361,0.20349879629074216,0.67466119697992,-0.025613077876246806,0.8950554947768816,0.063456799391397,-0.026284362179478316,0.8672620372468827
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na136-Cl136-3-allSk.dat,0,main,32640,136,136,272,0.9917355371900827,0.004132231404958678,0.004132231404958678,0.008264462809917356,89,0.958293703947153,1,,,0.0646521095478078,-0.0003226877022483889,-0.05422101335279885,0.6762265100127298,0.26216106846800263,0.7450548470516644,-0.0340676773000406,0.9897697012563875,0.06514237422851474,-0.03856822088703576,0.9728017470001997
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na160-Cl160-3-allSk.dat,0,main,32640,160,160,320,0.9902912621359223,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,89,0.9418768585901987,1,,,0.06382609800318395,0.007688586688778373,-0.05106418145669342,0.6445280669847452,0.23388306734460285,0.7022209229072485,-0.031678016333446316,0.9550649094119229,0.06406971517178267,-0.030671177198392467,0.9072575622905996
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na176-Cl176-3-allSk.dat,0,main,32640,176,176,352,0.9893307468477207,0.00533462657613967,0.00533462657613967,0.01066925315227934,89,0.9212085680021183,1,,,0.06314450463242373,0.0007159047242454149,-0.04634936166878174,0.8176131486560522,0.34009292796345686,0.7046413787301815,-0.02883635691539862,1.135207088655295,0.06404277814170169,-0.03226772685446598,1.1012201916565736
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na192-Cl192-3-allSk.dat,0,main,32640,192,192,384,0.9883720930232558,0.005813953488372093,0.005813953488372093,0.011627906976744186,89,0.9063356255202293,1,,,0.0624734464604617,-0.0034522660866713687,-0.052524732162640454,0.6598432794124115,0.2589183597738701,0.677612770687199,-0.04128927387000334,0.9104654351997787,0.0633601368015673,-0.039581715052555894,0.9276463848236755
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na224-Cl224-3-allSk.dat,0,Sk_files_more,32640,224,224,448,0.9864603481624759,0.006769825918762089,0.006769825918762089,0.013539651837524178,89,0.9091753748598088,1,,,0.06381971373808602,0.002534935740800976,-0.05319980942001667,0.581138514812171,0.22433526852902072,0.5910587203913878,-0.0326960938680387,0.811470855063213,0.0643826641931413,-0.03582547574653325,0.8104338861308003
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na240-Cl240-3-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.007246376811594203,0.007246376811594203,0.014492753623188406,89,0.8896478424719642,1,,,0.06312459078489269,0.0020536339900672617,-0.0465906726424188,0.5427911359937507,0.2139487188218604,0.5253306161453686,-0.028078602564126667,0.7614560578098785,0.06411759023836675,-0.03149244204504515,0.74800959489142
