algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na72-Cl72-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073,0.0021961932650073,0.0043923865300146,89,0.8986417896301022,1,0.1139784832421788,0.1139784832421788,0.063189035658205,-0.0154618741107909,-0.0154618741107909,0.4878697962112027,0.4878697962112028,0.4878697962112028,-0.0235095042585334,0.9600936878327684,0.0610034809424126,-0.021866392067186,0.9757395924224056
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na88-Cl88-allSk.dat,0,main,32640,88,88,176,0.9946367625548512,0.0026816187225743,0.0026816187225743,0.0053632374451487,89,0.8986683509208011,1,0.1261802049406459,0.1261802049406459,0.0637033480713297,-0.0183948321540833,-0.0183948321540833,0.5632648416981625,0.5632648416981625,0.5632648416981625,-0.0249457297035768,1.1219224527518694,0.0610721651127702,-0.0260142211098814,1.126529683396325
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na104-Cl104-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962,0.0031660983925962,0.0063321967851924,89,0.8424087729136729,1,0.1372682475471806,0.1372682475471806,0.0634100202561055,-0.0167130069293515,-0.0167130069293515,0.4631766877380396,0.4631766877380396,0.4631766877380395,-0.0199313040482563,0.9318592144948846,0.0612474264899232,-0.0236357610675244,0.9263533754760792
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na120-Cl120-allSk.dat,0,main,32640,120,120,240,0.9927007299270072,0.0036496350364963,0.0036496350364963,0.0072992700729927,89,0.8198757107198094,1,0.1475017667734147,0.1475017667734147,0.0628578664784852,-0.0199201279702465,-0.0199201279702465,0.4893925798163928,0.4893925798163929,0.4893925798163927,-0.0305238476032973,0.9978129318839036,0.0601795151705605,-0.0281713151397303,0.9787851596327856
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na136-Cl136-allSk.dat,0,main,32640,136,136,272,0.9917355371900828,0.0041322314049586,0.0041322314049586,0.0082644628099173,89,0.8660841486998803,1,0.157053937357789,0.157053937357789,0.0646256812814205,-0.0202479712786894,-0.0202479712786894,0.482366573330911,0.4823665733309111,0.4823665733309111,-0.029968245415196,0.9660236864014304,0.0609693393028035,-0.0286349555928635,0.9647331466618224
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na224-Cl224-allSk.dat,0,Sk_files_more,32640,224,224,448,0.986460348162476,0.006769825918762,0.006769825918762,0.0135396518375241,89,0.786620108875125,1,0.2016168566676635,0.2016168566676635,0.063211090296543,-0.0249812316092118,-0.0249812316092118,0.4427614032633538,0.4427614032633538,0.4427614032633537,-0.0370445070734667,0.8812907474985832,0.060433652007956,-0.0353287965465309,0.8855228065267076
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na240-Cl240-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.0072463768115942,0.0072463768115942,0.0144927536231884,89,0.7897819719761814,1,0.2086424617726188,0.2086424617726188,0.0637654586672329,-0.02473842497686,-0.02473842497686,0.4253114798927173,0.4253114798927174,0.4253114798927173,-0.0379662549203584,0.8548839440242268,0.060193187555093,-0.0349854161140248,0.8506229597854347
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na256-Cl256-allSk.dat,0,Sk_files_more,32640,256,256,512,0.9845559845559846,0.0077220077220077,0.0077220077220077,0.0154440154440154,89,0.7881487405724887,1,0.2154547366176364,0.2154547366176364,0.0642464851511209,-0.0324698522204068,-0.0324698522204068,0.516969755988991,0.5169697559889909,0.516969755988991,-0.0469785976922137,1.0548463657500808,0.0603192904498086,-0.0459193053783495,1.033939511977982
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na352-Cl352-allSk.dat,0,main,32640,352,352,704,0.9788867562380038,0.010556621880998,0.010556621880998,0.0211132437619961,89,0.7580374025787152,1,0.2503301423516103,0.2503301423516103,0.0627420138176636,-0.0304531093813181,-0.0304531093813181,0.426025881717902,0.4260258817179021,0.4260258817179021,-0.0416581207211227,0.8599845062030637,0.0592123948640107,-0.0430672003034914,0.8520517634358042
matrix_BC_s_loss,"BC S-loss, fixed kappa_D",0.0025,O32640-Na384-Cl384-allSk.dat,0,Sk_files_more,32640,384,384,768,0.9770114942528736,0.0114942528735632,0.0114942528735632,0.0229885057471264,89,0.7970460506315655,1,0.2607542042317177,0.2607542042317177,0.0629685338872163,-0.0353917354006271,-0.0353917354006271,0.4334484305058303,0.4334484305058304,0.4334484305058304,-0.050014857481742,0.8672858692896686,0.0599451478275365,-0.0500514721994869,0.8668968610116607
