algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na72-Cl72-2-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073207,0.0021961932650073207,0.004392386530014641,89,0.13532621415324025,1,,,0.06317145122547876,0.015036731143990975,-0.04125171149714348,0.7813102747289333,0.49280012658043293,0.731150827388518,-0.021434599320010878,0.9631661304578402,0.06317145122547876,-0.018536790376386253,1.2490306776391586
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na88-Cl88-2-allSk.dat,0,main,32640,88,88,176,0.9946367625548513,0.002681618722574354,0.002681618722574354,0.005363237445148708,89,0.15721058965216836,1,,,0.06448819248069679,0.014836639037747623,-0.04773247021803948,0.8089168257701741,0.6406249553189551,0.7669703290147211,-0.026367901263924045,1.0598833621329782,0.06448819248069679,-0.02326086530035224,1.4285685327114028
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na104-Cl104-2-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962008,0.0031660983925962008,0.0063321967851924016,89,0.1313868058308006,1,,,0.06287054750972973,0.010967230728245372,-0.04434056275879015,0.726815978930992,0.33317727576715156,0.6708145965030753,-0.026779574181050255,0.9630341077349212,0.06287054750972973,-0.02359850938958842,1.0319925634841853
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na120-Cl120-2-allSk.dat,0,main,32640,120,120,240,0.9927007299270073,0.0036496350364963502,0.0036496350364963502,0.0072992700729927005,89,0.13389360559832453,1,,,0.06366585645426774,0.009885848896293776,-0.05188543617844215,0.7348388648788718,0.7311226937834931,0.7487097754349356,-0.03482665973131815,1.094930234756576,0.06366585645426774,-0.0296981929742434,1.472897013940397
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na136-Cl136-2-allSk.dat,0,main,32640,136,136,272,0.9917355371900827,0.004132231404958678,0.004132231404958678,0.008264462809917356,89,0.11638486774131583,1,,,0.06473444878369668,0.01374109676151679,-0.04948500792499477,0.664796134595046,0.39132180602694244,0.6656145109393032,-0.027019875968815592,0.926757449153678,0.06473444878369668,-0.025274761969824817,1.0565271287941171
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na160-Cl160-2-allSk.dat,0,main,32640,160,160,320,0.9902912621359223,0.0048543689320388345,0.0048543689320388345,0.009708737864077669,89,0.12288580741052682,1,,,0.06388981705137624,0.010569314000533854,-0.04895498664631728,0.6586092943291503,0.4461034984913687,0.6453270106614728,-0.030911247016919486,0.9724935052870465,0.06388981705137624,-0.02714276942824043,1.0980716509866804
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na176-Cl176-2-allSk.dat,0,main,32640,176,176,352,0.9893307468477207,0.00533462657613967,0.00533462657613967,0.01066925315227934,89,0.11524958449305177,1,,,0.06295067520775414,0.013566215271834835,-0.047748260968028075,0.7020640422901792,0.459230272291113,0.5805452658737568,-0.026583880352710764,0.935087494598024,0.06295067520775414,-0.024170356306606685,1.100534926373081
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na192-Cl192-2-allSk.dat,0,main,32640,192,192,384,0.9883720930232558,0.005813953488372093,0.005813953488372093,0.011627906976744186,89,0.12754069941343926,1,,,0.06295813977007035,0.010783825715468598,-0.0551863523070561,0.6559827812935923,0.3739086355999174,0.6448476409308208,-0.03532894794616299,0.9305775903866795,0.06295813977007035,-0.031397327654727525,1.0243238467121238
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na224-Cl224-2-allSk.dat,0,Sk_files_more,32640,224,224,448,0.9864603481624759,0.006769825918762089,0.006769825918762089,0.013539651837524178,89,0.11939265130736126,1,,,0.06283142559592529,0.008921438839844576,-0.05017982877758695,0.5942715253715315,0.4125762591269054,0.5738348389755189,-0.035378724559250264,0.9093615506399518,0.06283142559592529,-0.02917408730581645,0.9966294413004306
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na240-Cl240-2-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.007246376811594203,0.007246376811594203,0.014492753623188406,89,0.11325632354688787,1,,,0.06519449741353889,0.00611765141457222,-0.05923007811663318,0.5154610131736325,0.47801771932374876,0.6128361196561544,-0.04797437942134329,0.851977191844005,0.06519449741353889,-0.037556157086300765,1.0421662857386422
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na256-Cl256-2-allSk.dat,0,Sk_files_more,32640,256,256,512,0.9845559845559846,0.007722007722007722,0.007722007722007722,0.015444015444015444,89,0.12517404870983617,1,,,0.06415449710065148,0.003914342249753633,-0.057489425108843716,0.6818023270663044,0.7930121881564772,0.6628299311712038,-0.050571715731807236,1.1672552582346158,0.06415449710065148,-0.037883304392293767,1.4653283172752314
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na288-Cl288-2-allSk.dat,0,main,32640,288,288,576,0.9826589595375722,0.008670520231213872,0.008670520231213872,0.017341040462427744,89,0.13233620198089674,1,,,0.06367697174626626,0.0037937498919050202,-0.05703935419228898,0.6156323667760354,0.5262422060437494,0.5933991330666342,-0.0498886859929818,1.005882234892619,0.06367697174626626,-0.037650327869177096,1.130757955965084
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na320-Cl320-2-allSk.dat,0,main,32640,320,320,640,0.9807692307692307,0.009615384615384616,0.009615384615384616,0.019230769230769232,89,0.14470100732969815,1,,,0.06415134076217274,0.004704489659812717,-0.055998929699220094,0.5911693604765712,0.4346758718538627,0.5340897994320787,-0.048463622188104856,0.8867030332286626,0.06415134076217274,-0.03627064638903172,0.9973054518081876
individual_OZ,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na352-Cl352-2-allSk.dat,0,main,32640,352,352,704,0.9788867562380038,0.01055662188099808,0.01055662188099808,0.02111324376199616,89,0.11244202099371578,1,,,0.06451606247476799,0.006146236467936408,-0.059882743484239,0.5537213589294568,0.43726107945409126,0.5457251585195277,-0.049237606218882825,0.884707886547486,0.06451606247476799,-0.03799744850850606,0.9869843381785834
