algorithm,method,kcut,file,split,source,n_O,n_Na,n_Cl,n_X,x_O,x_Na,x_Cl,x_X,n_fit_points,fit_rmse_scaled,fit_success,kappa_D_input,kappa_D_fit,S0_OO,S0_ONa,S0_OCl,S0_NaNa,S0_NaCl,S0_ClCl,S0_OX,S0_XX,S0_reconstructed_OO,S0_reconstructed_OX,S0_reconstructed_XX
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na72-Cl72-allSk.dat,0,main,32640,72,72,144,0.9956076134699854,0.0021961932650073,0.0021961932650073,0.0043923865300146,89,0.9195674134004588,1,,,0.063189035658205,0.0098889217703199,-0.0424696884687252,0.7508576404639103,0.1955084706311743,0.7887138997153614,-0.0235095042585334,0.9600936878327684,0.0633782535698525,-0.0230380810686992,0.9652942407208104
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na88-Cl88-allSk.dat,0,main,32640,88,88,176,0.9946367625548512,0.0026816187225743,0.0026816187225743,0.0053632374451487,89,0.9137059230657988,1,,,0.0637033480713297,0.0075554964433763,-0.045228871360531,0.8429173676072235,0.2850787051120482,0.7964303027216278,-0.0249457297035768,1.1219224527518694,0.063990142917443,-0.0266390988741032,1.104752540276474
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na104-Cl104-allSk.dat,0,main,32640,104,104,208,0.9936678032148076,0.0031660983925962,0.0031660983925962,0.0063321967851924,89,0.8656458782815508,1,,,0.0634100202561055,0.0075997661817462,-0.0415922997573071,0.746150883530855,0.2279387355587265,0.6740053506020431,-0.0199313040482563,0.9318592144948846,0.063747599218755,-0.0240363510009904,0.9380168526251756
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na120-Cl120-allSk.dat,0,main,32640,120,120,240,0.9927007299270072,0.0036496350364963,0.0036496350364963,0.0072992700729927,89,0.8515428333237698,1,,,0.0628578664784852,0.0077499882642021,-0.0486051534801928,0.7162702728120274,0.2337135201801077,0.7334209422229883,-0.0305238476032973,0.9978129318839036,0.0631486728878097,-0.0288889643707237,0.9585591276976156
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na136-Cl136-allSk.dat,0,main,32640,136,136,272,0.9917355371900828,0.0041322314049586,0.0041322314049586,0.0082644628099173,89,0.9012209455002808,1,,,0.0646256812814205,0.0076173820672248,-0.0518071883204319,0.7009475244718055,0.2395414629860183,0.7323014630219291,-0.029968245415196,0.9660236864014304,0.0649211787199314,-0.0312469116609625,0.9561659567328856
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na224-Cl224-allSk.dat,0,Sk_files_more,32640,224,224,448,0.986460348162476,0.006769825918762,0.006769825918762,0.0135396518375241,89,0.8153012016752289,1,,,0.063211090296543,-0.0017469185409446,-0.0549785220868456,0.643681995970547,0.2684321935597603,0.6212973577378733,-0.0370445070734667,0.8812907474985832,0.0638724919659137,-0.0401109437337054,0.9009218704139704
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na240-Cl240-allSk.dat,0,Sk_files_more,32640,240,240,480,0.9855072463768116,0.0072463768115942,0.0072463768115942,0.0144927536231884,89,0.822589514572464,1,,,0.0637654586672329,-0.0004929242783075,-0.055332706875325,0.5909771070756049,0.2472950711568929,0.6153704476258539,-0.0379662549203584,0.8548839440242268,0.0645708927709456,-0.0394746823527526,0.8504688485076224
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na256-Cl256-allSk.dat,0,Sk_files_more,32640,256,256,512,0.9845559845559846,0.0077220077220077,0.0077220077220077,0.0154440154440154,89,0.8281715442771298,1,,,0.0642464851511209,-0.0055805256148889,-0.059669443217694,0.6602538799584124,0.3143135005030533,0.6736169356672078,-0.0469785976922137,1.0548463657500808,0.065108356567591,-0.0461386954337303,0.9812489083158634
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na352-Cl352-allSk.dat,0,main,32640,352,352,704,0.9788867562380038,0.010556621880998,0.010556621880998,0.0211132437619961,89,0.7998097078337405,1,,,0.0627420138176636,-0.0068960077065848,-0.0573294555143385,0.589845223542832,0.2779885276443247,0.553277563574381,-0.0416581207211227,0.8599845062030637,0.0636615339380955,-0.0454142605683621,0.8495499212029312
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na384-Cl384-allSk.dat,0,Sk_files_more,32640,384,384,768,0.9770114942528736,0.0114942528735632,0.0114942528735632,0.0229885057471264,89,0.8249678456675394,1,,,0.0629685338872163,-0.0125761769233271,-0.0605930834058267,0.576687187812239,0.284043228147217,0.5525164175622193,-0.050014857481742,0.8672858692896686,0.0640804780928468,-0.0517384801531485,0.8486450308344462
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na416-Cl416-allSk.dat,0,main,32640,416,416,832,0.9751434034416826,0.0124282982791587,0.0124282982791587,0.0248565965583174,89,0.8236544928974396,1,,,0.0634180945307882,-0.0189909235170507,-0.0675103697809321,0.6277937684896446,0.3551619676620948,0.5946461854279411,-0.0607258518922868,0.991352456500876,0.0646231232822613,-0.0611656510724101,0.9663819446208876
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na456-Cl456-allSk.dat,0,Sk_files_more,32640,456,456,912,0.9728183118741058,0.013590844062947,0.013590844062947,0.0271816881258941,89,0.8256677602848193,1,,,0.0629332417905229,-0.0196942297407645,-0.0673661273360611,0.5819784170695367,0.3268778068842731,0.574941503348358,-0.060191989996243,0.9354130227002778,0.0641201853123495,-0.0615609688615456,0.9053377670932204
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na496-Cl496-allSk.dat,0,main,32640,496,496,992,0.9705042816365368,0.0147478591817316,0.0147478591817316,0.0294957183634633,89,0.7957172881401029,1,,,0.0625879688979886,-0.0197006774479185,-0.0655893723133863,0.5199300202986116,0.3106818663325532,0.5200624507603565,-0.0587776069047445,0.8287764767313659,0.0638621760566593,-0.0603091725539567,0.8306781018620373
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na512-Cl512-allSk.dat,0,main,32640,512,512,1024,0.9695817490494296,0.0152091254752851,0.0152091254752851,0.0304182509505703,89,0.8295473463656248,1,,,0.0634360310820421,-0.0205921733527773,-0.0683437274995664,0.5346116531950472,0.3115636493377272,0.5382810893540725,-0.0628371378990425,0.8788429977787748,0.0645543648830157,-0.0628871785836267,0.848010020612287
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na576-Cl576-allSk.dat,0,main,32640,576,576,1152,0.9659090909090908,0.0170454545454545,0.0170454545454545,0.034090909090909,89,0.8174741308148787,1,,,0.0621182438862727,-0.0204763190318995,-0.0644060662792601,0.4794496928887888,0.2819304965947603,0.4839591263983927,-0.0580495076289288,0.7733066544458785,0.0635299985359025,-0.0600209102568104,0.7636349062383511
matrix_OZ_s_loss,direct O/X + reconstructed O/X from Na/Cl/O,0.0025,O32640-Na608-Cl608-allSk.dat,0,main,32640,608,608,1216,0.9640831758034026,0.0179584120982986,0.0179584120982986,0.0359168241965973,89,0.8216487608772051,1,,,0.0627366710211638,-0.0236171863714237,-0.0684017682330058,0.5056301412278943,0.306779083709512,0.5057632824145502,-0.0631752125840414,0.8357834721821337,0.0637734911021961,-0.0650672267984892,0.8124757955307342
