# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 8.320000e+02 0.000000e+00 1.734506e+03 1.136868e-13 1.274388e+03 0.000000e+00 3.616000e+03 0.000000e+00 2.656771e+03 0.000000e+00 1.952000e+03 0.000000e+00
2.923730e-04 1.876238e-01 3.210678e-02 7.494822e-02 2.116710e-02 -1.423627e-01 2.746561e-02 8.674074e-02 2.045865e-02 2.143163e-02 3.406541e-02 2.176790e-01 3.410177e-02
1.169492e-03 8.798045e-02 2.815575e-02 4.250244e-02 4.910532e-03 -5.306724e-02 3.327841e-02 7.514569e-02 1.105481e-02 4.763680e-02 1.988142e-02 1.373040e-01 4.117052e-02
2.631357e-03 2.226933e-01 7.287239e-02 9.758376e-02 2.786624e-02 -1.434301e-01 5.472479e-02 9.826067e-02 1.009849e-02 1.344119e-02 2.341407e-02 2.130615e-01 3.413273e-02
4.677968e-03 1.875734e-01 3.754162e-02 7.968033e-02 1.595292e-02 -1.088806e-01 2.550125e-02 8.106415e-02 7.610908e-03 1.191011e-02 1.325635e-02 1.652503e-01 1.859032e-02
7.309326e-03 2.391758e-01 2.927523e-02 8.172528e-02 5.006423e-03 -1.579207e-01 2.717406e-02 8.785607e-02 5.285374e-03 1.667825e-02 7.249409e-03 2.408071e-01 3.099386e-02
1.052543e-02 3.670007e-01 8.698890e-02 1.214011e-01 3.590745e-02 -2.098332e-01 4.864264e-02 9.590688e-02 1.068115e-02 -1.107935e-02 2.782448e-02 2.483586e-01 2.444060e-02
1.432628e-02 5.048038e-01 1.057547e-01 1.649639e-01 3.223913e-02 -2.775086e-01 9.025872e-02 1.198990e-01 1.511795e-02 -1.867620e-02 1.810166e-02 3.389850e-01 9.208837e-02
2.923730e-04 6.990809e-02 7.969185e-03 4.808136e-02 6.747894e-03 -2.493779e-02 1.381478e-02 8.944405e-02 1.802091e-02 5.957649e-02 1.692935e-02 1.150249e-01 1.439758e-02
5.847461e-04 2.879076e-01 3.467573e-02 1.253238e-01 1.831383e-02 -2.003380e-01 3.778340e-02 1.021911e-01 1.698908e-02 -2.282690e-02 1.582582e-02 2.298145e-01 3.157466e-02
1.461865e-03 1.663547e-01 4.783958e-02 6.941949e-02 1.294197e-02 -1.128316e-01 4.383536e-02 8.611388e-02 7.509084e-03 3.072418e-02 1.264070e-02 1.910462e-01 4.194922e-02
2.923730e-03 1.174273e-01 2.040658e-02 5.811976e-02 1.317566e-02 -6.475437e-02 1.623649e-02 7.965077e-02 7.672215e-03 3.353794e-02 5.821124e-03 1.384819e-01 2.221329e-02
4.970341e-03 2.409926e-01 4.631153e-02 9.485820e-02 9.757820e-03 -1.506713e-01 6.595313e-02 8.701398e-02 6.018202e-03 7.316930e-03 1.066253e-02 2.162816e-01 8.519341e-02
7.601699e-03 2.912631e-01 7.348966e-02 1.088766e-01 2.293785e-02 -1.630899e-01 5.887629e-02 8.636703e-02 1.406124e-02 -1.016332e-02 1.438202e-02 1.986626e-01 4.759348e-02
1.081780e-02 4.532683e-01 1.234489e-01 1.677069e-01 4.754569e-02 -2.298416e-01 6.671004e-02 1.177454e-01 1.978363e-02 -2.550888e-02 2.337445e-02 2.542272e-01 4.182860e-02
1.461865e-02 6.681387e-01 1.339757e-01 1.622037e-01 3.703101e-02 -4.166903e-01 7.687300e-02 1.052468e-01 8.943960e-03 -2.998718e-02 2.516788e-02 4.520099e-01 5.528012e-02
1.169492e-03 1.279039e-01 3.226940e-02 5.062724e-02 7.426461e-03 -8.988833e-02 3.853945e-02 7.399200e-02 7.552729e-03 3.619502e-02 6.421248e-03 1.655964e-01 5.379005e-02
1.461865e-03 2.561770e-01 1.108174e-01 9.573568e-02 4.873452e-02 -1.936656e-01 8.316672e-02 1.035934e-01 2.175518e-02 2.016602e-02 3.437688e-02 2.825867e-01 8.107183e-02
2.338984e-03 2.271214e-01 4.594552e-02 6.431278e-02 1.936782e-02 -1.907205e-01 3.821730e-02 8.091826e-02 1.466102e-02 3.461792e-02 1.533855e-02 3.013626e-01 4.682660e-02
3.800849e-03 1.656723e-01 2.540663e-02 7.486222e-02 1.138216e-02 -9.830048e-02 2.240720e-02 7.768025e-02 5.979526e-03 1.366213e-02 8.786624e-03 1.603021e-01 2.490877e-02
5.847461e-03 3.689196e-01 1.076527e-01 1.228643e-01 2.845191e-02 -2.501696e-01 8.423991e-02 8.907510e-02 8.822358e-03 -2.424684e-02 2.596985e-02 2.809723e-01 6.390272e-02
8.478818e-03 3.794828e-01 5.756083e-02 1.461879e-01 2.817110e-02 -2.077453e-01 3.923331e-02 1.112165e-01 1.708106e-02 -1.331879e-02 1.500401e-02 2.557357e-01 3.160398e-02
1.169492e-02 5.120081e-01 8.250919e-02 1.679838e-01 2.123960e-02 -2.621389e-01 6.256629e-02 1.115357e-01 7.103055e-03 -2.772736e-02 1.694889e-02 2.761760e-01 4.611569e-02
1.549577e-02 5.928171e-01 8.302392e-02 2.008942e-01 3.034809e-02 -2.773273e-01 4.441013e-02 1.265095e-01 1.179237e-02 -4.440313e-02 2.191550e-02 2.946036e-01 1.987038e-02
2.631357e-03 1.575185e-01 4.521406e-02 7.134273e-02 1.188954e-02 -9.590147e-02 3.960072e-02 8.188902e-02 1.057082e-02 2.124000e-02 3.865006e-03 1.573295e-01 5.136364e-02
