# k^2  MgMg MgMg_error  MgCl MgCl_error  MgNa MgNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 8.320000e+02 0.000000e+00 1.734506e+03 1.438037e-13 1.274388e+03 0.000000e+00 3.616000e+03 0.000000e+00 2.656771e+03 1.016846e-13 1.952000e+03 0.000000e+00
2.923997e-04 1.858550e-01 2.229941e-02 7.622246e-02 7.654406e-03 -1.387449e-01 2.280360e-02 8.558012e-02 4.868419e-03 1.759377e-02 8.043249e-03 2.075813e-01 3.043051e-02
1.169599e-03 1.230380e-01 1.706339e-02 5.688289e-02 6.404948e-03 -7.894928e-02 1.659568e-02 8.114579e-02 2.982137e-03 3.728036e-02 4.436419e-03 1.565402e-01 1.830230e-02
2.631597e-03 2.488427e-01 4.057585e-02 9.990642e-02 1.180027e-02 -1.670334e-01 3.318823e-02 9.461312e-02 5.629334e-03 6.213332e-03 7.325521e-03 2.257926e-01 2.953529e-02
4.678395e-03 2.058206e-01 4.640425e-02 8.446160e-02 1.467630e-02 -1.246875e-01 3.661344e-02 8.343980e-02 4.239724e-03 1.132339e-02 1.301628e-02 1.872093e-01 2.714461e-02
7.309992e-03 3.506289e-01 3.836890e-02 1.170957e-01 1.384667e-02 -2.279668e-01 2.370204e-02 9.076389e-02 5.324002e-03 -1.484710e-02 9.825623e-03 2.744374e-01 1.407811e-02
1.052639e-02 3.942188e-01 3.642287e-02 1.416450e-01 2.243970e-02 -2.157758e-01 1.401993e-02 1.089904e-01 1.172772e-02 -1.109154e-02 8.027190e-03 2.638480e-01 2.195329e-02
1.432758e-02 5.191982e-01 1.644653e-02 1.700121e-01 1.265132e-02 -2.562029e-01 8.769486e-03 1.183702e-01 6.735861e-03 -2.017770e-02 4.711362e-03 3.129276e-01 1.765519e-02
2.923997e-04 1.590423e-01 3.492761e-02 7.383327e-02 1.436764e-02 -1.050469e-01 3.184806e-02 8.584676e-02 6.336566e-03 2.139547e-02 1.505492e-02 1.666992e-01 3.042483e-02
5.847994e-04 1.748958e-01 3.863802e-02 8.084728e-02 1.523669e-02 -1.153221e-01 3.180022e-02 9.136681e-02 9.117739e-03 1.940254e-02 1.371109e-02 1.773792e-01 2.518496e-02
1.461998e-03 2.351487e-01 5.189996e-02 7.572462e-02 9.429339e-03 -1.943278e-01 5.485257e-02 8.080053e-02 3.368006e-03 1.380846e-02 1.049112e-02 2.734436e-01 5.677801e-02
2.923997e-03 2.314715e-01 5.773665e-02 9.229787e-02 1.621754e-02 -1.551930e-01 4.717315e-02 8.998778e-02 3.052802e-03 9.169218e-03 1.551157e-02 2.168482e-01 3.840734e-02
4.970795e-03 2.699835e-01 2.117594e-02 1.048636e-01 5.426879e-03 -1.669278e-01 1.859382e-02 9.242233e-02 2.721571e-03 3.427664e-03 6.307820e-03 2.280537e-01 1.720138e-02
7.602392e-03 3.153557e-01 3.852118e-02 1.129722e-01 7.958649e-03 -1.899967e-01 3.590693e-02 9.443375e-02 3.677500e-03 -3.871098e-03 8.961667e-03 2.393000e-01 2.743101e-02
1.081879e-02 4.397984e-01 4.150323e-02 1.625167e-01 1.310887e-02 -2.201215e-01 2.766799e-02 1.184782e-01 4.275479e-03 -1.344193e-02 9.364347e-03 2.679424e-01 2.082088e-02
1.461998e-02 6.628503e-01 7.148148e-02 1.960934e-01 2.843080e-02 -3.549182e-01 3.746238e-02 1.188361e-01 1.056013e-02 -4.814152e-02 1.581494e-02 3.599745e-01 2.465365e-02
1.169599e-03 1.808743e-01 3.780691e-02 7.226570e-02 1.248557e-02 -1.281265e-01 3.356243e-02 8.217758e-02 5.351056e-03 2.005059e-02 9.109591e-03 1.928033e-01 3.225466e-02
1.461998e-03 1.918005e-01 3.441862e-02 7.964008e-02 1.656523e-02 -1.321092e-01 3.221211e-02 9.378422e-02 1.064942e-02 2.782383e-02 8.101109e-03 2.124572e-01 3.761289e-02
2.339197e-03 2.658334e-01 3.709064e-02 9.224472e-02 1.398159e-02 -2.004097e-01 2.782010e-02 8.786242e-02 4.594962e-03 7.082870e-03 1.260057e-02 2.712583e-01 1.888122e-02
3.801196e-03 1.939641e-01 1.989254e-02 8.192903e-02 1.004107e-02 -1.184109e-01 1.448025e-02 9.155292e-02 6.368368e-03 2.688547e-02 5.994309e-03 1.995264e-01 2.462891e-02
5.847994e-03 3.159276e-01 2.309035e-02 1.082356e-01 7.117027e-03 -2.117565e-01 1.788001e-02 9.368737e-02 3.314660e-03 -2.284987e-03 8.009628e-03 2.673879e-01 1.386906e-02
8.479591e-03 3.520901e-01 2.026696e-02 1.322536e-01 9.862303e-03 -1.945211e-01 1.644751e-02 1.012067e-01 6.132623e-03 -9.839849e-03 7.214449e-03 2.448832e-01 8.383654e-03
1.169599e-02 4.369335e-01 3.192298e-02 1.399914e-01 1.290924e-02 -2.305817e-01 1.894076e-02 1.027486e-01 4.894624e-03 -1.430419e-02 5.218440e-03 2.733347e-01 1.813383e-02
1.549718e-02 7.006752e-01 3.157124e-02 2.270785e-01 1.196517e-02 -3.359299e-01 1.982057e-02 1.353080e-01 4.551389e-03 -4.724020e-02 5.509062e-03 3.487404e-01 2.111077e-02
2.631597e-03 2.248915e-01 3.832310e-02 9.816004e-02 1.255462e-02 -1.412970e-01 2.915404e-02 9.369515e-02 4.851699e-03 5.769075e-03 1.039590e-02 1.926062e-01 2.178654e-02
