# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.280000e+03 0.000000e+00 2.023858e+03 0.000000e+00 1.567673e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.478709e+03 0.000000e+00 1.920000e+03 0.000000e+00
3.093803e-04 4.600782e-01 1.285432e-01 1.140136e-01 2.911680e-02 -2.282808e-01 6.894271e-02 7.225053e-02 9.546128e-03 9.579640e-04 1.444552e-02 1.905173e-01 4.284309e-02
1.237521e-03 1.665432e+00 3.179954e-01 2.122474e-01 2.008562e-02 -1.069674e+00 2.403249e-01 8.063401e-02 9.376962e-03 -6.808417e-02 2.099448e-02 7.811792e-01 1.724366e-01
2.784423e-03 7.553349e-01 1.294907e-01 1.246433e-01 1.552122e-02 -4.389026e-01 9.904789e-02 7.410163e-02 4.310351e-03 -5.193809e-03 7.849965e-03 3.544816e-01 8.017965e-02
4.950085e-03 7.151112e-01 1.313079e-01 1.148620e-01 2.210991e-02 -4.244126e-01 8.343436e-02 7.481471e-02 3.915285e-03 8.265950e-04 2.008572e-02 3.662559e-01 4.849122e-02
7.734508e-03 6.919135e-01 1.341694e-01 1.214029e-01 2.012826e-02 -3.734645e-01 8.670350e-02 7.828831e-02 5.385203e-03 -3.961986e-03 1.627862e-02 3.104713e-01 4.839679e-02
1.113769e-02 7.087735e-01 1.838616e-01 1.201815e-01 2.964560e-02 -3.946469e-01 1.010988e-01 7.830550e-02 5.010220e-03 -2.038720e-03 1.896352e-02 3.529319e-01 5.857629e-02
1.515964e-02 7.343341e-01 1.211503e-01 1.322969e-01 2.036090e-02 -3.904358e-01 6.199986e-02 8.323335e-02 6.453051e-03 -2.910044e-02 9.382831e-03 3.327048e-01 3.965432e-02
3.093803e-04 1.937587e-01 5.490181e-02 6.206614e-02 1.162940e-02 -7.717713e-02 3.802724e-02 5.549076e-02 6.133671e-03 2.100542e-02 9.081830e-03 9.106773e-02 2.361985e-02
6.187606e-04 6.301151e-01 1.696732e-01 1.121067e-01 2.534833e-02 -3.637530e-01 1.063902e-01 7.252739e-02 7.510144e-03 2.560289e-03 2.082781e-02 2.991576e-01 6.232739e-02
1.546902e-03 6.381912e-01 8.557902e-02 8.984174e-02 7.619847e-03 -4.029987e-01 6.601631e-02 6.404544e-02 5.210843e-03 8.464961e-03 9.529572e-03 3.456424e-01 5.065324e-02
3.093803e-03 4.322879e-01 6.562269e-02 9.932588e-02 1.144452e-02 -2.043182e-01 3.705165e-02 7.063005e-02 5.955207e-03 1.334366e-02 6.368214e-03 1.898665e-01 2.471213e-02
5.259465e-03 4.544237e-01 8.521022e-02 9.856465e-02 1.170780e-02 -2.262173e-01 7.088551e-02 6.694432e-02 9.045515e-03 1.887521e-03 8.846322e-03 2.010337e-01 4.931074e-02
