# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.120000e+03 0.000000e+00 1.893146e+03 0.000000e+00 1.526303e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.579922e+03 0.000000e+00 2.080000e+03 0.000000e+00
3.071601e-04 2.567606e-01 6.289131e-02 6.367044e-02 2.159384e-02 -1.115361e-01 2.727100e-02 6.032257e-02 1.053748e-02 2.819806e-02 6.458738e-03 1.205316e-01 2.255468e-02
1.228640e-03 3.557299e-01 8.266174e-02 7.339725e-02 1.218715e-02 -1.656275e-01 4.545894e-02 6.547898e-02 5.050852e-03 2.689632e-02 6.472437e-03 1.568444e-01 2.362061e-02
2.764441e-03 1.019584e+00 1.700105e-01 1.708001e-01 1.992920e-02 -5.260414e-01 1.110100e-01 7.588612e-02 8.078609e-03 -2.990519e-02 1.155801e-02 3.555393e-01 7.122132e-02
4.914561e-03 7.412216e-01 1.429454e-01 1.430126e-01 3.855894e-02 -3.626732e-01 6.983199e-02 8.230730e-02 9.227869e-03 -6.434039e-03 2.032591e-02 2.819491e-01 3.586931e-02
7.679001e-03 7.954600e-01 1.675611e-01 1.320259e-01 2.631561e-02 -3.955123e-01 8.721308e-02 8.338922e-02 6.888967e-03 -1.188771e-03 1.769643e-02 3.076885e-01 4.622000e-02
1.105776e-02 7.120255e-01 1.474809e-01 1.088582e-01 3.004686e-02 -3.650239e-01 7.823986e-02 8.052003e-02 7.917182e-03 3.501709e-03 1.606940e-02 3.057061e-01 3.909235e-02
1.505084e-02 7.049086e-01 9.379769e-02 9.857137e-02 1.914716e-02 -3.242993e-01 5.277747e-02 6.890961e-02 4.095343e-03 4.941382e-03 1.034607e-02 2.860764e-01 4.102387e-02
3.071601e-04 1.720307e+00 1.729508e-01 2.226335e-01 5.194968e-02 -9.898821e-01 9.308911e-02 7.676346e-02 1.563761e-02 -6.867195e-02 2.079111e-02 6.449766e-01 6.159668e-02
6.143201e-04 2.074394e-01 4.582123e-02 4.779890e-02 7.504782e-03 -8.844689e-02 3.471825e-02 7.842609e-02 3.031343e-03 6.293479e-02 4.862590e-03 1.433517e-01 2.875923e-02
1.535800e-03 6.223443e-01 1.820469e-01 1.059145e-01 9.407894e-03 -3.197591e-01 1.229347e-01 6.860016e-02 5.214418e-03 6.753873e-03 1.100600e-02 2.450462e-01 7.658332e-02
3.071601e-03 5.664969e-01 2.268955e-01 8.238155e-02 2.693035e-02 -3.000939e-01 1.330703e-01 6.875459e-02 4.117194e-03 2.559354e-02 1.580813e-02 2.573066e-01 7.936166e-02
5.221721e-03 7.152711e-01 1.936065e-01 9.844379e-02 1.814771e-02 -3.715741e-01 1.194364e-01 6.625730e-02 4.657771e-03 1.176288e-02 1.667099e-02 2.915731e-01 6.857028e-02
7.986161e-03 7.555059e-01 1.443975e-01 1.274991e-01 3.131410e-02 -3.492947e-01 8.971411e-02 8.587864e-02 6.656944e-03 1.170690e-02 1.603410e-02 2.816970e-01 5.818836e-02
1.136492e-02 7.871047e-01 1.486071e-01 1.398934e-01 2.458973e-02 -3.926214e-01 8.361048e-02 8.739827e-02 1.038502e-02 -2.000774e-03 1.084962e-02 3.425907e-01 4.965209e-02
1.535800e-02 8.017183e-01 7.861914e-02 1.663016e-01 1.814977e-02 -3.217004e-01 5.487629e-02 1.042111e-01 1.564979e-02 -4.989936e-03 9.108349e-03 2.926143e-01 3.340899e-02
1.228640e-03 6.330621e-01 2.017387e-01 8.838100e-02 3.005498e-02 -3.486850e-01 1.243409e-01 6.789787e-02 3.584205e-03 1.848908e-02 1.761535e-02 2.795892e-01 8.236962e-02
1.535800e-03 1.126334e+00 3.039220e-01 1.841360e-01 4.501142e-02 -5.912868e-01 1.798741e-01 7.445641e-02 1.083286e-02 -4.079560e-02 2.279197e-02 3.880244e-01 1.082026e-01
2.457280e-03 8.535353e-01 2.008892e-01 1.328502e-01 2.901955e-02 -4.535990e-01 1.131920e-01 6.380535e-02 5.992530e-03 -1.860331e-02 1.412975e-02 3.158126e-01 6.561387e-02
3.993081e-03 6.188622e-01 1.210751e-01 1.139512e-01 2.569697e-02 -3.011159e-01 5.733721e-02 7.503278e-02 1.000962e-02 7.567609e-03 1.260349e-02 2.413982e-01 3.706685e-02
6.143201e-03 1.149068e+00 2.072406e-01 1.839908e-01 3.647563e-02 -5.894245e-01 1.176838e-01 8.163699e-02 1.252157e-02 -3.720493e-02 1.413298e-02 4.009351e-01 7.349842e-02
8.907642e-03 8.405306e-01 1.682478e-01 1.592281e-01 5.315825e-02 -3.774687e-01 5.778569e-02 1.000989e-01 1.349097e-02 8.534802e-03 2.261904e-02 3.158237e-01 2.766619e-02
1.228640e-02 9.948995e-01 1.065319e-01 1.768758e-01 2.303426e-02 -4.518952e-01 4.628490e-02 8.566819e-02 1.003526e-02 -2.858011e-02 8.074249e-03 3.219689e-01 2.342354e-02
1.627948e-02 9.096207e-01 1.358603e-01 1.435537e-01 3.824834e-02 -4.370005e-01 6.238410e-02 8.775583e-02 1.307147e-02 -2.058802e-02 1.501022e-02 3.618119e-01 3.674442e-02
2.764441e-03 4.884678e-01 7.404683e-02 8.392177e-02 1.095742e-02 -2.437905e-01 4.654033e-02 6.294025e-02 7.800440e-03 1.580102e-02 3.673499e-03 2.028808e-01 3.183826e-02
3.071601e-03 8.141243e-01 1.516615e-01 1.500541e-01 2.009914e-02 -4.001824e-01 8.702425e-02 8.945060e-02 6.990814e-03 -1.909877e-03 8.498074e-03 2.936063e-01 5.709161e-02
3.993081e-03 6.076937e-01 1.472128e-01 9.665929e-02 2.461496e-02 -3.204626e-01 8.544792e-02 6.630468e-02 4.664587e-03 1.183887e-02 1.509060e-02 2.701030e-01 5.454109e-02
5.528881e-03 1.007489e+00 2.070451e-01 1.481354e-01 2.089793e-02 -5.239761e-01 1.430655e-01 8.387995e-02 7.516437e-03 -4.990423e-04 1.816803e-02 4.010332e-01 8.900607e-02
7.679001e-03 9.680021e-01 2.240622e-01 1.668124e-01 3.785989e-02 -4.951261e-01 1.270461e-01 7.769536e-02 9.554940e-03 -2.958785e-02 1.678986e-02 3.637383e-01 7.824222e-02
1.044344e-02 8.683565e-01 2.277657e-01 1.476020e-01 3.019441e-02 -4.311965e-01 1.324117e-01 8.100389e-02 4.744520e-03 -1.894212e-02 1.608923e-02 3.263873e-01 8.145506e-02
1.382220e-02 8.822938e-01 1.108795e-01 1.555613e-01 2.339698e-02 -4.318555e-01 8.092991e-02 1.052123e-01 6.076726e-03 -4.860304e-03 2.217045e-02 3.557672e-01 4.997119e-02
1.781528e-02 1.283254e+00 1.130170e-01 2.133433e-01 1.593570e-02 -5.806315e-01 7.784362e-02 1.091877e-01 6.997633e-03 -3.247688e-02 1.561074e-02 4.276746e-01 4.516760e-02
4.914561e-03 1.151733e+00 2.595363e-01 1.795045e-01 4.681708e-02 -6.014795e-01 1.278173e-01 7.877502e-02 6.793544e-03 -3.792963e-02 3.035318e-02 4.055770e-01 6.269141e-02
5.221721e-03 4.694620e-01 8.797936e-02 8.954919e-02 8.914064e-03 -2.277892e-01 5.552578e-02 6.023071e-02 4.741312e-03 2.375142e-03 4.891303e-03 1.841063e-01 3.409641e-02
6.143201e-03 6.575382e-01 1.340956e-01 1.120080e-01 2.775919e-02 -3.285251e-01 6.675922e-02 6.217995e-02 3.166376e-03 -1.260183e-02 1.644331e-02 2.362041e-01 3.321941e-02
7.679001e-03 6.815116e-01 1.291055e-01 1.349651e-01 3.119125e-02 -3.108659e-01 5.231217e-02 7.889377e-02 3.371551e-03 -3.699949e-03 1.825305e-02 2.512317e-01 2.171967e-02
9.829122e-03 7.025997e-01 8.330999e-02 1.271206e-01 2.810043e-02 -3.371627e-01 2.834933e-02 8.268518e-02 9.030678e-03 1.308536e-03 1.409583e-02 2.822106e-01 1.950051e-02
1.259356e-02 9.220538e-01 1.904533e-01 1.668114e-01 3.171461e-02 -4.676465e-01 1.334805e-01 9.073061e-02 6.791812e-03 -2.920980e-02 2.212279e-02 3.656421e-01 8.952697e-02
1.597232e-02 7.446584e-01 7.205852e-02 1.245554e-01 1.034264e-02 -3.564535e-01 4.726301e-02 9.049492e-02 9.218199e-03 -1.146825e-02 7.620882e-03 3.011395e-01 2.305786e-02
1.996540e-02 7.032459e-01 6.219971e-02 1.522776e-01 2.263963e-02 -2.746834e-01 3.870657e-02 1.098533e-01 1.093926e-02 -6.253208e-03 7.580938e-03 2.859213e-01 3.778958e-02
7.679001e-03 6.265058e-01 7.269608e-02 9.241521e-02 1.324987e-02 -3.362164e-01 4.254651e-02 5.862118e-02 3.997225e-03 -2.860437e-03 6.922000e-03 2.742392e-01 2.477897e-02
