# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.760000e+03 0.000000e+00 2.373184e+03 0.000000e+00 1.591980e+03 0.000000e+00 3.200000e+03 0.000000e+00 2.146625e+03 0.000000e+00 1.440000e+03 0.000000e+00
3.161366e-04 7.018911e-01 6.402110e-02 1.436451e-01 1.648846e-02 -5.606772e-01 5.962895e-02 6.892295e-02 8.661011e-03 -5.539820e-02 1.408941e-02 5.392999e-01 6.530265e-02
1.264546e-03 6.643509e-01 1.470715e-01 1.119092e-01 2.629221e-02 -5.652555e-01 1.503420e-01 6.514903e-02 8.392010e-03 -2.926070e-02 1.915789e-02 5.845120e-01 1.646492e-01
2.845229e-03 7.080910e-01 2.266627e-01 1.436541e-01 2.714712e-02 -5.581958e-01 2.132972e-01 6.918589e-02 8.373720e-03 -5.608150e-02 3.070245e-02 5.403300e-01 1.942703e-01
5.058186e-03 6.039227e-01 3.897631e-02 9.284682e-02 6.341810e-03 -5.181556e-01 5.243403e-02 6.025952e-02 7.798066e-03 -1.454190e-02 1.078386e-02 5.782962e-01 5.268348e-02
7.903415e-03 6.153420e-01 1.338604e-01 1.486754e-01 2.058991e-02 -4.266680e-01 1.051002e-01 8.252793e-02 8.781296e-03 -5.265834e-02 1.491593e-02 4.101389e-01 8.648502e-02
1.138092e-02 4.717411e-01 6.996746e-02 1.081023e-01 2.282946e-02 -3.441808e-01 4.964451e-02 7.448825e-02 6.474804e-03 -2.112001e-02 2.098006e-02 4.006761e-01 4.018200e-02
1.549069e-02 7.567103e-01 5.583809e-02 1.560619e-01 2.612238e-02 -5.627644e-01 6.427029e-02 9.361466e-02 1.452097e-02 -5.686430e-02 1.181159e-02 6.095950e-01 6.537547e-02
3.161366e-04 1.249468e+00 3.788789e-01 1.546286e-01 3.347062e-02 -1.143411e+00 3.707759e-01 7.623054e-02 1.353496e-02 -5.494227e-02 3.645552e-02 1.179724e+00 3.598250e-01
6.322732e-04 5.333391e-01 1.116777e-01 1.275573e-01 1.810411e-02 -4.006503e-01 1.094469e-01 7.442171e-02 7.712199e-03 -2.862669e-02 1.353824e-02 4.082058e-01 1.068904e-01
1.580683e-03 5.108573e-01 1.061892e-01 1.179993e-01 1.747360e-02 -3.790952e-01 9.454538e-02 7.074623e-02 7.276543e-03 -2.424602e-02 1.246321e-02 3.839369e-01 8.825032e-02
3.161366e-03 4.735484e-01 9.522350e-02 1.189290e-01 1.809326e-02 -3.278325e-01 8.160953e-02 6.587816e-02 4.737909e-03 -3.046954e-02 1.573300e-02 3.202535e-01 6.829173e-02
5.374322e-03 8.171408e-01 1.510169e-01 1.716117e-01 2.770553e-02 -6.108128e-01 1.298741e-01 8.595568e-02 7.377651e-03 -5.418787e-02 2.888704e-02 6.131981e-01 1.106887e-01
8.219552e-03 8.124411e-01 1.813006e-01 1.671155e-01 3.314391e-02 -6.049024e-01 1.466921e-01 7.841207e-02 9.967794e-03 -7.250427e-02 2.379792e-02 5.662373e-01 1.246782e-01
1.169705e-02 6.665075e-01 1.206902e-01 1.640871e-01 3.048666e-02 -4.351727e-01 8.271708e-02 9.210238e-02 8.969812e-03 -5.248879e-02 2.699567e-02 4.413782e-01 5.258907e-02
1.580683e-02 4.350785e-01 1.011047e-01 1.035735e-01 2.965641e-02 -2.507975e-01 4.831257e-02 9.300748e-02 1.203138e-02 1.065348e-02 1.998340e-02 3.603112e-01 2.316135e-02
1.264546e-03 7.073620e-01 1.964087e-01 1.571266e-01 3.839078e-02 -5.381362e-01 1.613669e-01 7.637751e-02 1.167427e-02 -6.152001e-02 2.774257e-02 4.980787e-01 1.364842e-01
