# k^2  LiLi LiLi_error  LiCl LiCl_error  LiNa LiNa_error  ClCl ClCl_error  ClNa ClNa_error  NaNa NaNa_error
0.000000e+00 1.760000e+03 0.000000e+00 2.373184e+03 2.033692e-13 1.591980e+03 5.084230e-14 3.200000e+03 0.000000e+00 2.146625e+03 0.000000e+00 1.440000e+03 0.000000e+00
3.161073e-04 3.834359e-01 8.364640e-02 8.009363e-02 1.471227e-02 -3.031740e-01 7.720758e-02 5.789512e-02 5.851226e-03 -1.978899e-03 9.010225e-03 3.335684e-01 7.830336e-02
1.264429e-03 6.628867e-01 1.438127e-01 1.362749e-01 2.426841e-02 -5.206143e-01 1.219108e-01 7.444569e-02 4.441202e-03 -4.042555e-02 2.080828e-02 5.141259e-01 1.034460e-01
2.844966e-03 5.460352e-01 1.235469e-01 1.235926e-01 1.589789e-02 -4.137341e-01 1.158610e-01 7.414899e-02 1.669521e-03 -2.603503e-02 1.906185e-02 4.328194e-01 1.010233e-01
5.057717e-03 5.690260e-01 6.404247e-02 1.135152e-01 1.061398e-02 -4.392840e-01 6.024603e-02 7.132002e-02 3.890970e-03 -2.100037e-02 9.611237e-03 4.706815e-01 5.510918e-02
7.902683e-03 5.739352e-01 2.531644e-02 1.386819e-01 2.418099e-03 -3.916776e-01 2.644831e-02 8.015718e-02 2.467293e-03 -3.939079e-02 4.352026e-03 3.928260e-01 2.490008e-02
1.137986e-02 6.324838e-01 3.642369e-02 1.379886e-01 1.031136e-02 -4.587687e-01 2.420991e-02 8.135651e-02 5.221558e-03 -3.823522e-02 3.930560e-03 4.968452e-01 2.690376e-02
1.548926e-02 6.730057e-01 3.065419e-02 1.429813e-01 7.033936e-03 -4.810247e-01 2.422859e-02 9.135175e-02 4.010119e-03 -4.076436e-02 6.291211e-03 5.455115e-01 1.777722e-02
3.161073e-04 5.644754e-01 3.038463e-01 1.004246e-01 2.843261e-02 -4.710148e-01 2.927233e-01 6.664570e-02 5.667999e-03 -1.005964e-02 2.454308e-02 5.066602e-01 2.864289e-01
6.322146e-04 5.896216e-01 1.483014e-01 1.309508e-01 2.521172e-02 -4.526006e-01 1.253532e-01 6.754983e-02 3.939131e-03 -4.337795e-02 2.224947e-02 4.366958e-01 1.046208e-01
1.580537e-03 4.144160e-01 4.744511e-02 9.192371e-02 9.492987e-03 -3.142530e-01 3.954103e-02 6.494086e-02 2.497846e-03 -4.747359e-03 7.793729e-03 3.439472e-01 3.534872e-02
3.161073e-03 5.431696e-01 7.543424e-02 1.266131e-01 1.811356e-02 -3.921844e-01 6.158629e-02 7.227735e-02 2.901305e-03 -3.016004e-02 1.475605e-02 3.938960e-01 5.606565e-02
5.373824e-03 6.572703e-01 6.793281e-02 1.450017e-01 1.432295e-02 -4.765678e-01 5.679627e-02 7.487184e-02 3.412262e-03 -4.547841e-02 1.371765e-02 4.734155e-01 4.513639e-02
8.218790e-03 7.098112e-01 7.072354e-02 1.484291e-01 1.223635e-02 -5.341424e-01 6.960457e-02 7.984586e-02 4.817610e-03 -4.952560e-02 1.229235e-02 5.493845e-01 6.524238e-02
1.169597e-02 6.411526e-01 6.739091e-02 1.440113e-01 1.709501e-02 -4.544509e-01 5.304815e-02 8.627854e-02 4.188466e-03 -4.107506e-02 1.315114e-02 4.864997e-01 4.234438e-02
1.580537e-02 6.465948e-01 1.011167e-01 1.549163e-01 2.358358e-02 -4.263941e-01 7.822375e-02 1.027911e-01 4.741775e-03 -3.765443e-02 2.059961e-02 4.857214e-01 5.314099e-02
1.264429e-03 5.850459e-01 1.845241e-01 1.351618e-01 3.328710e-02 -4.365802e-01 1.553559e-01 7.432649e-02 6.565359e-03 -3.849190e-02 2.804937e-02 4.242858e-01 1.293861e-01
1.580537e-03 6.065479e-01 9.409791e-02 1.273044e-01 2.002801e-02 -4.739474e-01 7.672400e-02 7.730714e-02 6.025687e-03 -2.607130e-02 1.432742e-02 4.887376e-01 6.627913e-02
2.528859e-03 4.247239e-01 4.151397e-02 1.020258e-01 9.398758e-03 -3.113195e-01 3.526922e-02 6.685931e-02 3.475031e-03 -1.337370e-02 8.829675e-03 3.350256e-01 2.867202e-02
4.109395e-03 5.785659e-01 6.773349e-02 1.382658e-01 7.357923e-03 -4.146143e-01 6.721905e-02 8.175818e-02 1.436658e-03 -2.944015e-02 9.226911e-03 4.296514e-01 6.197217e-02
6.322146e-03 6.667870e-01 7.088280e-02 1.376577e-01 1.437138e-02 -5.041436e-01 6.525046e-02 7.765865e-02 4.820727e-03 -3.469235e-02 9.977568e-03 5.254477e-01 6.438502e-02
9.167112e-03 4.949409e-01 3.146258e-02 1.195183e-01 6.152028e-03 -3.270475e-01 2.007238e-02 8.050467e-02 3.658503e-03 -1.480551e-02 4.725415e-03 3.619754e-01 1.399170e-02
